#;X;Y;Z
2;13;17;16
1;12;5;8
1;4;10;8
2;24;10;16
2;24;2;16
2;3;22;16
1;2;17;8
1;4;7;8
2;6;22;16
2;15;13;16
2;6;26;16
2;10;24;16
1;3;16;8
2;21;20;16
2;6;19;16
1;4;10;8
1;15;5;8
1;9;10;8
2;18;5;16
2;10;26;16
2;16;17;16
2;23;10;16
1;3;14;8
1;1;10;8
2;25;26;16
2;26;5;16
1;17;1;8
2;26;7;16
2;7;15;16
2;3;19;16
1;3;4;8
4;2;26;32
2;15;7;16
1;16;3;8
2;9;17;16
1;3;10;8
2;9;20;16
2;20;15;16
4;1;24;32
2;5;17;16
2;16;16;16
2;27;14;16
2;10;24;16
2;24;2;16
1;14;5;8
2;13;19;16
1;0;3;8
1;8;6;8
2;25;10;16
2;25;5;16
1;13;7;8
1;11;3;8
2;8;19;16
2;25;23;16
1;11;0;8
2;26;10;16
2;11;14;16
2;21;8;16
2;26;13;16
1;5;15;8
1;2;12;8
2;9;22;16
2;23;8;16
2;27;1;16
1;7;13;8
2;10;21;16
1;0;8;8
1;8;3;8
2;15;28;16
1;1;16;8
4;2;26;32
2;25;14;16
2;6;27;16
1;6;7;8
2;17;11;16
1;12;8;8
2;26;1;16
2;19;11;16
2;22;4;16
2;26;10;16
2;28;23;16
2;19;19;16
1;4;3;8
2;11;17;16
2;28;9;16
2;16;20;16
2;28;6;16
2;11;17;16
1;0;13;8
2;28;23;16
2;28;9;16
2;20;25;16
2;26;27;16
2;19;28;16
1;8;3;8
4;2;24;32
2;10;19;16
2;12;29;16
2;15;7;16
2;17;10;16
2;1;22;16
2;11;29;16
4;0;25;32
2;14;8;16
1;1;14;8
1;7;12;8
1;1;19;8
2;20;12;16
2;27;20;16
2;28;26;16
1;16;5;8
2;18;7;16
2;2;21;16
2;25;3;16
2;19;16;16
1;2;7;8
2;19;27;16
1;5;0;8
2;15;21;16
2;29;27;16
2;25;9;16
4;2;26;32
2;14;8;16
2;10;27;16
1;0;19;8
2;6;26;16
1;12;5;8
1;4;4;8
2;14;8;16
2;29;17;16
2;29;4;16
2;19;3;16
2;29;26;16
1;12;8;8
1;2;10;8
1;10;1;8
2;29;12;16
5;31;4;40
4;4;26;32
2;17;28;16
1;20;0;8
2;17;15;16
1;13;5;8
1;0;0;8
2;23;25;16
2;28;22;16
1;6;5;8
2;25;10;16
2;19;23;16
2;29;24;16
1;3;18;8
2;26;20;16
2;15;11;16
2;16;15;16
2;15;19;16
4;3;27;32
2;20;5;16
2;20;12;16
2;30;5;16
2;8;22;16
1;3;8;8
4;0;26;32
1;4;8;8
2;31;11;16
2;28;31;16
2;11;12;16
2;21;31;16
2;32;30;16
2;5;21;16
1;8;6;8
2;20;31;16
4;1;28;32
2;26;18;16
2;10;26;16
2;27;23;16
2;20;2;16
2;19;4;16
2;9;18;16
2;29;26;16
2;8;27;16
2;23;22;16
2;21;22;16
2;19;17;16
2;22;22;16
2;30;29;16
2;7;15;16
1;0;15;8
2;33;22;16
2;4;18;16
2;16;29;16
1;10;1;8
2;17;15;16
2;20;15;16
2;17;31;16
5;32;6;40
2;17;16;16
2;22;29;16
4;3;30;32
2;11;30;16
2;19;12;16
1;7;12;8
2;21;32;16
2;17;7;16
2;19;20;16
2;30;28;16
2;24;26;16
2;25;10;16
2;26;12;16
2;15;13;16
1;10;6;8
2;28;5;16
1;16;1;8
2;2;23;16
3;33;33;24
2;17;10;16
1;3;2;8
2;8;18;16
4;7;33;32
1;11;9;8
4;0;22;32
1;19;1;8
2;24;10;16
1;3;7;8
2;15;30;16
2;24;10;16
1;9;2;8
1;1;9;8
2;20;30;16
2;22;16;16
2;23;30;16
2;23;29;16
5;34;8;40
2;12;17;16
2;32;16;16
4;3;31;32
2;31;31;16
2;28;20;16
2;19;6;16
2;11;18;16
2;15;8;16
2;31;19;16
1;1;17;8
1;9;10;8
2;17;29;16
2;28;20;16
4;2;25;32
1;6;5;8
2;8;22;16
2;22;1;16
2;22;23;16
2;22;23;16
2;29;21;16
2;11;29;16
2;29;15;16
2;18;18;16
2;6;21;16
1;0;7;8
2;17;34;16
1;9;7;8
2;29;20;16
2;25;22;16
4;2;34;32
2;29;18;16
2;27;10;16
2;17;11;16
2;28;19;16
2;16;17;16
2;32;22;16
2;29;12;16
2;28;7;16
1;6;9;8
2;26;3;16
2;16;20;16
1;13;5;8
1;3;10;8
2;19;13;16
2;23;36;16
1;1;13;8
2;13;31;16
2;25;7;16
2;24;33;16
2;31;14;16
1;2;13;8
2;2;22;16
3;34;32;24
2;2;23;16
4;8;30;32
1;12;8;8
2;16;6;16
4;2;29;32
2;14;18;16
2;34;26;16
2;16;22;16
1;4;16;8
4;3;31;32
2;31;10;16
1;10;3;8
4;1;28;32
2;14;19;16
2;22;9;16
2;34;24;16
2;6;24;16
2;27;1;16
1;10;8;8
2;18;21;16
2;27;34;16
1;1;17;8
2;13;29;16
1;6;3;8
2;4;22;16
2;28;10;16
2;7;17;16
2;22;28;16
2;7;27;16
3;34;38;24
2;35;24;16
2;25;22;16
4;3;30;32
1;12;3;8
2;23;8;16
2;22;19;16
5;38;6;40
3;36;37;24
1;8;7;8
2;23;21;16
2;35;21;16
1;4;7;8
1;8;9;8
4;7;33;32
1;4;0;8
1;2;6;8
2;2;22;16
1;10;7;8
5;38;10;40
2;23;19;16
2;17;30;16
2;22;17;16
2;28;26;16
1;1;9;8
2;20;11;16
1;2;1;8
1;1;13;8
2;26;4;16
2;15;22;16
2;24;1;16
2;38;26;16
2;28;2;16
4;15;39;32
2;34;22;16
2;10;21;16
2;14;9;16
2;32;8;16
5;39;4;40
1;8;11;8
5;30;0;40
2;28;28;16
2;25;19;16
1;9;6;8
2;23;2;16
2;23;9;16
2;18;16;16
2;13;32;16
5;37;3;40
3;34;32;24
2;12;31;16
3;34;32;24
2;38;27;16
2;29;36;16
1;0;20;8
2;26;12;16
2;7;22;16
1;4;13;8
3;37;30;24
2;34;28;16
2;34;21;16
3;38;40;24
2;21;37;16
2;9;21;16
1;3;12;8
2;23;33;16
1;9;6;8
5;37;5;40
4;6;30;32
2;28;9;16
3;28;40;24
2;35;15;16
2;6;22;16
3;39;33;24
1;1;6;8
5;30;3;40
3;32;37;24
2;24;34;16
5;27;0;40
4;12;37;32
5;35;10;40
4;7;35;32
2;10;28;16
1;8;4;8
1;3;15;8
2;37;27;16
2;14;33;16
5;37;0;40
2;36;21;16
5;35;7;40
2;10;19;16
2;29;24;16
1;9;0;8
2;33;29;16
2;21;16;16
4;4;33;32
2;29;12;16
2;31;28;16
3;35;38;24
3;42;41;24
4;0;32;32
2;19;12;16
4;0;25;32
2;24;28;16
1;9;3;8
2;14;19;16
4;0;39;32
3;33;40;24
3;36;31;24
2;18;8;16
4;1;34;32
2;11;22;16
1;12;0;8
2;33;15;16
2;29;26;16
2;41;24;16
1;14;1;8
5;41;5;40
4;14;36;32
5;31;1;40
5;35;4;40
3;40;42;24
5;30;3;40
2;23;1;16
4;0;28;32
3;40;40;24
2;25;25;16
4;5;33;32
2;38;19;16
2;11;28;16
5;43;0;40
1;5;12;8
5;33;0;40
2;36;17;16
2;25;15;16
2;14;35;16
2;28;24;16
2;20;23;16
2;14;18;16
1;16;4;8
2;23;22;16
2;19;4;16
5;37;1;40
2;34;26;16
4;7;30;32
4;8;30;32
4;8;34;32
2;21;5;16
2;21;12;16
2;24;34;16
2;16;11;16
5;37;1;40
2;7;22;16
1;17;4;8
3;38;33;24
1;18;2;8
2;26;12;16
2;32;31;16
3;35;44;24
2;23;23;16
1;16;5;8
2;29;16;16
2;19;9;16
2;30;18;16
1;4;17;8
3;43;25;24
2;7;17;16
2;17;34;16
5;39;14;40
2;39;24;16
2;21;35;16
1;3;12;8
2;19;3;16
2;35;30;16
4;12;37;32
2;29;24;16
2;33;25;16
2;15;29;16
2;29;13;16
2;13;17;16
3;34;36;24
2;21;28;16
2;23;30;16
2;35;26;16
4;8;45;32
4;4;28;32
3;45;34;24
4;19;41;32
2;20;35;16
5;45;6;40
3;35;44;24
1;3;0;8
4;4;41;32
3;44;43;24
1;12;7;8
3;26;43;24
2;24;39;16
3;41;38;24
5;44;22;40
2;22;14;16
1;18;3;8
2;25;18;16
2;16;6;16
1;6;7;8
2;41;20;16
3;40;27;24
4;3;32;32
3;33;45;24
1;9;5;8
2;36;20;16
2;24;33;16
5;36;1;40
2;33;29;16
5;37;3;40
2;27;14;16
2;9;24;16
3;31;41;24
5;44;1;40
6;20;46;48
2;19;33;16
5;34;3;40
2;14;12;16
2;20;27;16
2;35;18;16
4;12;37;32
2;33;20;16
3;44;43;24
2;21;9;16
1;8;4;8
2;16;37;16
5;42;16;40
3;39;42;24
2;21;9;16
2;12;11;16
5;34;1;40
2;14;10;16
2;35;24;16
4;5;34;32
2;21;7;16
3;39;46;24
2;31;9;16
1;6;1;8
3;33;44;24
4;0;43;32
2;13;29;16
3;44;44;24
5;39;7;40
2;6;16;16
2;14;22;16
3;44;25;24
5;40;3;40
1;2;3;8
4;11;33;32
4;3;39;32
2;15;35;16
4;8;46;32
1;0;8;8
3;39;35;24
5;48;2;40
2;23;3;16
2;24;29;16
3;31;35;24
3;30;47;24
3;45;42;24
1;11;9;8
2;24;8;16
2;19;34;16
3;48;23;24
3;46;23;24
5;44;14;40
1;18;2;8
1;2;17;8
2;30;26;16
1;7;9;8
4;0;38;32
2;26;38;16
5;43;11;40
2;25;16;16
4;5;41;32
2;26;36;16
2;20;16;16
2;16;34;16
2;38;23;16
2;29;5;16
1;15;6;8
3;36;46;24
2;32;30;16
2;15;22;16
3;47;32;24
1;5;14;8
4;0;44;32
3;47;47;24
3;48;24;24
4;7;36;32
4;0;26;32
3;35;49;24
2;11;21;16
4;9;42;32
4;13;50;32
3;35;41;24
3;43;41;24
3;50;47;24
1;7;8;8
2;33;22;16
2;3;20;16
5;50;7;40
2;16;34;16
4;16;42;32
2;22;34;16
5;49;14;40
3;49;25;24
4;8;30;32
2;20;28;16
3;44;27;24
1;15;1;8
2;31;31;16
3;43;33;24
4;10;40;32
2;22;37;16
3;48;45;24
2;13;31;16
6;24;51;48
3;32;36;24
2;15;28;16
3;44;29;24
6;21;49;48
2;36;25;16
3;33;37;24
2;28;29;16
5;33;2;40
2;30;20;16
3;30;42;24
5;31;0;40
2;32;9;16
2;31;16;16
2;3;19;16
2;5;26;16
2;31;22;16
2;24;2;16
1;2;17;8
4;0;44;32
2;14;32;16
2;14;11;16
2;19;17;16
5;36;7;40
4;5;43;32
3;49;36;24
2;25;29;16
4;1;42;32
2;15;10;16
3;37;48;24
2;23;20;16
4;7;30;32
4;9;50;32
2;19;18;16
2;34;22;16
2;37;27;16
3;44;25;24
2;27;16;16
2;19;12;16
2;30;12;16
4;14;37;32
5;47;2;40
1;4;5;8
6;26;50;48
2;23;37;16
1;11;1;8
2;31;10;16
5;51;12;40
4;4;42;32
4;3;34;32
2;10;30;16
2;23;5;16
1;0;6;8
2;18;34;16
5;35;9;40
3;30;41;24
4;16;46;32
2;18;34;16
1;15;0;8
2;29;4;16
5;44;18;40
2;30;30;16
2;3;24;16
3;38;29;24
2;25;38;16
2;35;17;16
6;17;50;48
2;13;18;16
3;48;47;24
5;36;3;40
3;26;46;24
2;30;18;16
2;9;16;16
2;22;15;16
2;29;31;16
4;10;41;32
4;12;37;32
3;39;33;24
3;44;36;24
3;37;45;24
5;40;7;40
4;7;39;32
2;28;22;16
2;18;17;16
6;27;54;48
4;10;51;32
2;12;10;16
5;34;9;40
2;4;24;16
3;34;36;24
4;13;45;32
3;50;34;24
2;9;14;16
3;44;48;24
2;35;24;16
2;7;23;16
2;36;27;16
5;40;17;40
6;25;53;48
1;15;0;8
5;51;17;40
1;0;8;8
2;30;5;16
2;16;12;16
2;23;12;16
1;4;5;8
4;5;48;32
3;34;40;24
2;16;35;16
1;1;20;8
8;50;23;64
2;16;36;16
4;12;35;32
6;27;52;48
2;19;3;16
2;36;28;16
4;17;41;32
4;12;45;32
5;55;11;40
5;47;21;40
2;11;13;16
5;48;1;40
3;46;51;24
8;55;22;64
6;17;52;48
2;32;18;16
5;48;20;40
3;34;54;24
4;0;31;32
2;17;15;16
6;22;50;48
2;14;12;16
2;18;7;16
2;11;25;16
3;30;45;24
5;36;11;40
2;6;18;16
3;30;36;24
5;34;3;40
2;27;2;16
2;18;14;16
3;47;29;24
6;19;52;48
2;16;15;16
3;43;41;24
4;2;40;32
4;13;35;32
5;49;2;40
2;6;23;16
2;18;25;16
6;14;55;48
5;49;2;40
8;57;22;64
3;41;48;24
4;1;36;32
3;55;32;24
4;7;34;32
4;2;51;32
3;31;36;24
2;24;26;16
1;9;9;8
3;34;47;24
2;29;15;16
5;48;5;40
4;14;39;32
2;32;26;16
3;44;37;24
2;22;13;16
3;30;45;24
2;20;20;16
3;36;51;24
3;45;30;24
3;25;44;24
6;14;56;48
2;27;16;16
3;46;27;24
2;22;7;16
2;16;37;16
4;15;40;32
8;56;24;64
3;31;36;24
2;22;21;16
5;51;3;40
4;5;45;32
4;20;44;32
2;5;26;16
1;12;5;8
2;23;11;16
3;54;52;24
3;42;41;24
3;55;33;24
4;12;41;32
2;31;19;16
5;48;21;40
3;45;41;24
3;42;43;24
3;47;54;24
6;14;55;48
3;47;50;24
4;2;58;32
3;43;43;24
2;24;4;16
2;13;33;16
4;16;38;32
2;28;24;16
2;6;16;16
1;9;8;8
5;54;1;40
2;22;26;16
4;2;55;32
4;18;41;32
1;9;6;8
3;44;53;24
3;48;36;24
2;24;19;16
1;2;13;8
4;3;48;32
3;53;47;24
4;15;37;32
5;52;4;40
3;48;23;24
3;33;46;24
6;15;56;48
4;7;42;32
2;8;23;16
8;54;21;64
8;59;18;64
3;34;50;24
4;0;49;32
4;6;58;32
3;34;33;24
2;24;10;16
2;9;18;16
7;57;54;56
3;33;40;24
2;10;30;16
4;9;54;32
2;27;30;16
2;24;14;16
2;19;12;16
2;40;21;16
3;54;56;24
6;27;57;48
6;15;59;48
2;12;29;16
3;39;57;24
4;3;27;32
2;22;42;16
5;35;7;40
1;0;21;8
4;8;52;32
3;44;28;24
4;5;37;32
3;42;24;24
4;0;59;32
8;57;25;64
8;54;28;64
5;47;8;40
3;48;37;24
3;42;55;24
4;12;45;32
5;52;16;40
3;61;42;24
2;27;28;16
2;23;16;16
4;8;44;32
5;55;9;40
2;28;9;16
2;19;16;16
7;61;50;56
2;19;14;16
1;14;3;8
7;57;58;56
3;47;43;24
6;16;61;48
5;31;5;40
6;17;50;48
2;17;21;16
3;47;27;24
6;10;62;48
2;40;21;16
3;49;41;24
7;59;53;56
3;43;57;24
3;46;30;24
8;54;25;64
2;27;18;16
4;8;54;32
1;19;0;8
3;42;52;24
4;8;31;32
3;50;53;24
4;3;25;32
2;22;23;16
3;55;51;24
3;48;34;24
3;38;59;24
2;8;22;16
4;4;35;32
3;56;34;24
5;48;13;40
4;12;43;32
5;34;3;40
4;4;26;32
3;53;38;24
1;15;6;8
2;10;20;16
6;31;54;48
5;58;5;40
8;61;21;64
3;46;50;24
3;32;53;24
2;29;5;16
3;53;47;24
3;37;36;24
3;39;40;24
3;53;43;24
2;24;39;16
2;14;12;16
4;7;54;32
5;51;6;40
5;38;15;40
5;51;4;40
4;10;39;32
6;28;50;48
6;39;64;48
8;62;13;64
8;63;33;64
8;58;15;64
7;64;62;56
2;4;23;16
3;36;57;24
8;59;20;64
5;55;14;40
5;50;5;40
2;16;9;16
2;18;25;16
6;21;52;48
3;44;63;24
3;53;39;24
1;5;11;8
2;23;31;16
2;27;20;16
3;47;49;24
5;43;17;40
4;3;50;32
3;38;53;24
2;11;24;16
7;57;53;56
2;13;12;16
3;38;39;24
6;5;61;48
2;17;30;16
4;11;47;32
3;37;44;24
2;27;8;16
5;55;1;40
6;30;57;48
3;46;33;24
2;16;32;16
2;30;11;16
3;60;45;24
4;1;26;32
6;26;53;48
2;34;27;16
2;35;23;16
8;59;34;64
3;36;49;24
2;15;17;16
2;26;28;16
8;55;28;64
8;59;23;64
8;65;17;64
5;37;11;40
6;18;64;48
4;7;40;32
3;25;46;24
8;61;35;64
3;32;50;24
4;8;47;32
2;30;34;16
4;2;59;32
7;65;50;56
4;10;48;32
6;24;60;48
3;51;33;24
3;47;60;24
4;10;46;32
9;46;66;73
5;50;19;40
6;22;65;48
4;8;49;32
3;53;31;24
3;51;57;24
6;17;65;48
4;0;41;32
6;7;64;48
2;12;16;16
2;27;14;16
3;39;41;24
3;44;26;24
5;36;5;40
5;36;8;40
8;61;35;64
7;67;52;56
2;31;17;16
8;62;11;64
5;49;9;40
8;55;29;64
6;36;63;48
3;61;40;24
1;8;11;8
3;30;40;24
8;65;34;64
8;64;31;64
5;42;16;40
4;7;55;32
6;12;66;48
1;12;7;8
5;51;2;40
2;24;5;16
3;25;45;24
4;0;28;32
5;53;14;40
3;53;51;24
3;51;29;24
5;46;17;40
6;37;59;48
2;18;22;16
5;53;5;40
6;19;50;48
5;34;3;40
2;11;25;16
3;26;42;24
5;30;1;40
4;1;27;32
7;66;49;56
8;57;33;64
2;25;30;16
7;67;55;56
2;28;23;16
7;62;58;56
5;46;9;40
6;24;65;48
7;67;60;56
